date_label,effective_from,effective_to,classification,card_name
October 2021,01/10/2021,17/01/2022,Limited,Eva
October 2021,01/10/2021,17/01/2022,Limited,Exodia the Forbidden One
October 2021,01/10/2021,17/01/2022,Limited,Final Countdown
October 2021,01/10/2021,17/01/2022,Limited,Fire Formation - Tenki
October 2021,01/10/2021,17/01/2022,Limited,Foolish Burial
October 2021,01/10/2021,17/01/2022,Limited,Gateway of the Six
October 2021,01/10/2021,17/01/2022,Limited,Gem-Knight Master Diamond
October 2021,01/10/2021,17/01/2022,Limited,Genex Ally Birdman
October 2021,01/10/2021,17/01/2022,Limited,Gold Sarcophagus
October 2021,01/10/2021,17/01/2022,Limited,Harpie's Feather Duster
October 2021,01/10/2021,17/01/2022,Limited,Imperial Order
October 2021,01/10/2021,17/01/2022,Limited,Infernity Archfiend
October 2021,01/10/2021,17/01/2022,Limited,Infernity Launcher
October 2021,01/10/2021,17/01/2022,Limited,Instant Fusion
October 2021,01/10/2021,17/01/2022,Limited,Into the Void
October 2021,01/10/2021,17/01/2022,Limited,Left Arm of the Forbidden One
October 2021,01/10/2021,17/01/2022,Limited,Left Leg of the Forbidden One
October 2021,01/10/2021,17/01/2022,Limited,Macro Cosmos
October 2021,01/10/2021,17/01/2022,Limited,Magical Explosion
October 2021,01/10/2021,17/01/2022,Limited,Magical Mid-Breaker Field
October 2021,01/10/2021,17/01/2022,Limited,Metaverse
October 2021,01/10/2021,17/01/2022,Limited,Mind Control
October 2021,01/10/2021,17/01/2022,Limited,Miscellaneousaurus
October 2021,01/10/2021,17/01/2022,Limited,Monster Reborn
October 2021,01/10/2021,17/01/2022,Limited,Morphing Jar
October 2021,01/10/2021,17/01/2022,Limited,Night Assailant
October 2021,01/10/2021,17/01/2022,Limited,One Day of Peace
October 2021,01/10/2021,17/01/2022,Limited,One for One
October 2021,01/10/2021,17/01/2022,Limited,Phantom Skyblaster
October 2021,01/10/2021,17/01/2022,Limited,Prank-Kids Meow-Meow-Mu
October 2021,01/10/2021,17/01/2022,Limited,PSY-Framelord Omega
October 2021,01/10/2021,17/01/2022,Limited,Raigeki
October 2021,01/10/2021,17/01/2022,Limited,Reasoning
October 2021,01/10/2021,17/01/2022,Limited,Red Reboot
October 2021,01/10/2021,17/01/2022,Limited,Red-Eyes Darkness Metal Dragon
October 2021,01/10/2021,17/01/2022,Limited,Reinforcement of the Army
October 2021,01/10/2021,17/01/2022,Limited,Right Arm of the Forbidden One
October 2021,01/10/2021,17/01/2022,Limited,Right Leg of the Forbidden One
October 2021,01/10/2021,17/01/2022,Limited,Salamangreat Circle
October 2021,01/10/2021,17/01/2022,Limited,Salamangreat Gazelle
October 2021,01/10/2021,17/01/2022,Limited,Salamangreat Miragestallio
October 2021,01/10/2021,17/01/2022,Limited,Scapegoat
October 2021,01/10/2021,17/01/2022,Limited,Sekka's Light
October 2021,01/10/2021,17/01/2022,Limited,Servant of Endymion
October 2021,01/10/2021,17/01/2022,Limited,Set Rotation
October 2021,01/10/2021,17/01/2022,Limited,Skill Drain
October 2021,01/10/2021,17/01/2022,Limited,Sky Striker Mecha - Hornet Drones
October 2021,01/10/2021,17/01/2022,Limited,Sky Striker Mecha Modules - Multirole
October 2021,01/10/2021,17/01/2022,Limited,Sky Striker Mobilize - Engage!
October 2021,01/10/2021,17/01/2022,Limited,Slash Draw
October 2021,01/10/2021,17/01/2022,Limited,Speedroid Terrortop
October 2021,01/10/2021,17/01/2022,Limited,SPYRAL Quik-Fix
October 2021,01/10/2021,17/01/2022,Limited,SPYRAL Resort
October 2021,01/10/2021,17/01/2022,Limited,Striker Dragon
October 2021,01/10/2021,17/01/2022,Limited,T.G. Hyper Librarian
October 2021,01/10/2021,17/01/2022,Limited,"Tempest, Dragon Ruler of Storms"
October 2021,01/10/2021,17/01/2022,Limited,Terraforming
October 2021,01/10/2021,17/01/2022,Limited,Trickstar Light Stage
October 2021,01/10/2021,17/01/2022,Limited,"Trishula, Dragon of the Ice Barrier"
October 2021,01/10/2021,17/01/2022,Limited,"True King Lithosagym, the Disaster"
October 2021,01/10/2021,17/01/2022,Limited,Upstart Goblin
October 2021,01/10/2021,17/01/2022,Limited,Wall of Revealing Light
October 2021,01/10/2021,17/01/2022,Limited,White Dragon Wyverburster
October 2021,01/10/2021,17/01/2022,Limited,Zoodiac Ratpier
October 2021,01/10/2021,17/01/2022,Semi-Limited,Danger! Nessie!
October 2021,01/10/2021,17/01/2022,Semi-Limited,Destiny HERO - Malicious
October 2021,01/10/2021,17/01/2022,Semi-Limited,Emergency Teleport
October 2021,01/10/2021,17/01/2022,Semi-Limited,Performapal Skullcrobat Joker
October 2021,01/10/2021,17/01/2022,Released,Double Iris Magician
February 2022,07/02/2022,15/04/2022,Forbidden,Ancient Fairy Dragon
February 2022,07/02/2022,15/04/2022,Forbidden,Archnemeses Protos
February 2022,07/02/2022,15/04/2022,Forbidden,Blackwing - Gofu the Vague Shadow
February 2022,07/02/2022,15/04/2022,Forbidden,Blackwing - Steam the Cloak
February 2022,07/02/2022,15/04/2022,Forbidden,"Blaster, Dragon Ruler of Infernos"
February 2022,07/02/2022,15/04/2022,Forbidden,Block Dragon
February 2022,07/02/2022,15/04/2022,Forbidden,Brilliant Fusion
February 2022,07/02/2022,15/04/2022,Forbidden,Butterfly Dagger - Elma
February 2022,07/02/2022,15/04/2022,Forbidden,Card of Safe Return
February 2022,07/02/2022,15/04/2022,Forbidden,Change of Heart
February 2022,07/02/2022,15/04/2022,Forbidden,Chicken Game
February 2022,07/02/2022,15/04/2022,Forbidden,Cold Wave
February 2022,07/02/2022,15/04/2022,Forbidden,Confiscation
February 2022,07/02/2022,15/04/2022,Forbidden,Cyber Jar
February 2022,07/02/2022,15/04/2022,Forbidden,Dandylion
February 2022,07/02/2022,15/04/2022,Forbidden,Delinquent Duo
February 2022,07/02/2022,15/04/2022,Forbidden,"Denglong, First of the Yang Zing"
February 2022,07/02/2022,15/04/2022,Forbidden,Dimension Fusion
February 2022,07/02/2022,15/04/2022,Forbidden,Djinn Releaser of Rituals
February 2022,07/02/2022,15/04/2022,Forbidden,Eclipse Wyvern
February 2022,07/02/2022,15/04/2022,Forbidden,Elder Entity Norden
February 2022,07/02/2022,15/04/2022,Forbidden,Eva
February 2022,07/02/2022,15/04/2022,Forbidden,Fiber Jar
February 2022,07/02/2022,15/04/2022,Forbidden,Fishborg Blaster
February 2022,07/02/2022,15/04/2022,Forbidden,Giant Trunade
February 2022,07/02/2022,15/04/2022,Forbidden,Glow-Up Bulb
February 2022,07/02/2022,15/04/2022,Forbidden,Graceful Charity
February 2022,07/02/2022,15/04/2022,Forbidden,Grinder Golem
February 2022,07/02/2022,15/04/2022,Forbidden,Guardragon Agarpain
February 2022,07/02/2022,15/04/2022,Forbidden,Guardragon Elpy
February 2022,07/02/2022,15/04/2022,Forbidden,Heavy Storm
February 2022,07/02/2022,15/04/2022,Forbidden,Heavymetalfoes Electrumite
February 2022,07/02/2022,15/04/2022,Forbidden,Ib the World Chalice Justiciar
February 2022,07/02/2022,15/04/2022,Forbidden,Imperial Order
February 2022,07/02/2022,15/04/2022,Forbidden,Jet Synchron
February 2022,07/02/2022,15/04/2022,Forbidden,Kaiser Colosseum
February 2022,07/02/2022,15/04/2022,Forbidden,Knightmare Goblin
February 2022,07/02/2022,15/04/2022,Forbidden,Knightmare Mermaid
February 2022,07/02/2022,15/04/2022,Forbidden,Last Turn
February 2022,07/02/2022,15/04/2022,Forbidden,Last Will
February 2022,07/02/2022,15/04/2022,Forbidden,Lavalval Chain
February 2022,07/02/2022,15/04/2022,Forbidden,Level Eater
February 2022,07/02/2022,15/04/2022,Forbidden,Linkross
February 2022,07/02/2022,15/04/2022,Forbidden,M-X-Saber Invoker
February 2022,07/02/2022,15/04/2022,Forbidden,Magical Scientist
February 2022,07/02/2022,15/04/2022,Forbidden,Majespecter Unicorn - Kirin
February 2022,07/02/2022,15/04/2022,Forbidden,Mass Driver
February 2022,07/02/2022,15/04/2022,Forbidden,"Master Peace, the True Dracoslaying King"
February 2022,07/02/2022,15/04/2022,Forbidden,"Maxx ""C"""
February 2022,07/02/2022,15/04/2022,Forbidden,Mecha Phantom Beast O-Lion
February 2022,07/02/2022,15/04/2022,Forbidden,Metamorphosis
February 2022,07/02/2022,15/04/2022,Forbidden,Mind Master
February 2022,07/02/2022,15/04/2022,Forbidden,Mirage of Nightmare
February 2022,07/02/2022,15/04/2022,Forbidden,Number 16: Shock Master
February 2022,07/02/2022,15/04/2022,Forbidden,Number 42: Galaxy Tomahawk
February 2022,07/02/2022,15/04/2022,Forbidden,Number 86: Heroic Champion - Rhongomyniad
February 2022,07/02/2022,15/04/2022,Forbidden,Number 95: Galaxy-Eyes Dark Matter Dragon
February 2022,07/02/2022,15/04/2022,Forbidden,Number S0: Utopic ZEXAL
February 2022,07/02/2022,15/04/2022,Forbidden,Orcust Harp Horror
February 2022,07/02/2022,15/04/2022,Forbidden,Outer Entity Azathot
February 2022,07/02/2022,15/04/2022,Forbidden,Painful Choice
February 2022,07/02/2022,15/04/2022,Forbidden,Performage Plushfire
February 2022,07/02/2022,15/04/2022,Forbidden,Performapal Monkeyboard
February 2022,07/02/2022,15/04/2022,Forbidden,Phoenixian Cluster Amaryllis
February 2022,07/02/2022,15/04/2022,Forbidden,Pot of Greed
February 2022,07/02/2022,15/04/2022,Forbidden,Premature Burial
February 2022,07/02/2022,15/04/2022,Forbidden,"Redox, Dragon Ruler of Boulders"
February 2022,07/02/2022,15/04/2022,Forbidden,Return from the Different Dimension
February 2022,07/02/2022,15/04/2022,Forbidden,Royal Oppression
February 2022,07/02/2022,15/04/2022,Forbidden,Samsara Lotus
February 2022,07/02/2022,15/04/2022,Forbidden,Self-Destruct Button
February 2022,07/02/2022,15/04/2022,Forbidden,"Simorgh, Bird of Sovereignty"
February 2022,07/02/2022,15/04/2022,Forbidden,Sixth Sense
February 2022,07/02/2022,15/04/2022,Forbidden,Smoke Grenade of the Thief
February 2022,07/02/2022,15/04/2022,Forbidden,Snatch Steal
February 2022,07/02/2022,15/04/2022,Forbidden,Soul Charge
February 2022,07/02/2022,15/04/2022,Forbidden,Spellbook of Judgment
February 2022,07/02/2022,15/04/2022,Forbidden,SPYRAL Master Plan
February 2022,07/02/2022,15/04/2022,Forbidden,Substitoad
February 2022,07/02/2022,15/04/2022,Forbidden,Summon Sorceress
February 2022,07/02/2022,15/04/2022,Forbidden,Supreme King Dragon Starving Venom
February 2022,07/02/2022,15/04/2022,Forbidden,Tellarknight Ptolemaeus
February 2022,07/02/2022,15/04/2022,Forbidden,Tempest Magician
February 2022,07/02/2022,15/04/2022,Forbidden,That Grass Looks Greener
February 2022,07/02/2022,15/04/2022,Forbidden,The Forceful Sentry
February 2022,07/02/2022,15/04/2022,Forbidden,The Tyrant Neptune
February 2022,07/02/2022,15/04/2022,Forbidden,Thunder Dragon Colossus
February 2022,07/02/2022,15/04/2022,Forbidden,"Tidal, Dragon Ruler of Waterfalls"
February 2022,07/02/2022,15/04/2022,Forbidden,Time Seal
February 2022,07/02/2022,15/04/2022,Forbidden,Topologic Gumblar Dragon
February 2022,07/02/2022,15/04/2022,Forbidden,Trap Dustshoot
February 2022,07/02/2022,15/04/2022,Forbidden,True King of All Calamities
February 2022,07/02/2022,15/04/2022,Forbidden,Ultimate Offering
February 2022,07/02/2022,15/04/2022,Forbidden,Union Carrier
February 2022,07/02/2022,15/04/2022,Forbidden,Vanity's Emptiness
February 2022,07/02/2022,15/04/2022,Forbidden,Victory Dragon
February 2022,07/02/2022,15/04/2022,Forbidden,Wind-Up Carrier Zenmaity
February 2022,07/02/2022,15/04/2022,Forbidden,Yata-Garasu
February 2022,07/02/2022,15/04/2022,Forbidden,Zoodiac Barrage
February 2022,07/02/2022,15/04/2022,Forbidden,Zoodiac Broadbull
February 2022,07/02/2022,15/04/2022,Forbidden,Zoodiac Drident
February 2022,07/02/2022,15/04/2022,Limited,Armageddon Knight
February 2022,07/02/2022,15/04/2022,Limited,Astrograph Sorcerer
February 2022,07/02/2022,15/04/2022,Limited,"Beatrice, Lady of the Eternal"
February 2022,07/02/2022,15/04/2022,Limited,Black Dragon Collapserpent
February 2022,07/02/2022,15/04/2022,Limited,Called by the Grave
February 2022,07/02/2022,15/04/2022,Limited,Card Destruction
February 2022,07/02/2022,15/04/2022,Limited,Card of Demise
February 2022,07/02/2022,15/04/2022,Limited,Chain Strike
February 2022,07/02/2022,15/04/2022,Limited,Cyber Angel Benten
February 2022,07/02/2022,15/04/2022,Limited,Cyber-Stein
February 2022,07/02/2022,15/04/2022,Limited,Daigusto Emeral
February 2022,07/02/2022,15/04/2022,Limited,Danger!? Jackalope?
February 2022,07/02/2022,15/04/2022,Limited,Danger!? Tsuchinoko?
February 2022,07/02/2022,15/04/2022,Limited,Dark Grepher
February 2022,07/02/2022,15/04/2022,Limited,Destrudo the Lost Dragon's Frisson
February 2022,07/02/2022,15/04/2022,Limited,Dimensional Fissure
February 2022,07/02/2022,15/04/2022,Limited,"Dinomight Knight, the True Dracofighter"
February 2022,07/02/2022,15/04/2022,Limited,Dinowrestler Pankratops
February 2022,07/02/2022,15/04/2022,Limited,Divine Wind of Mist Valley
February 2022,07/02/2022,15/04/2022,Limited,Draco Face-Off
February 2022,07/02/2022,15/04/2022,Limited,Dragonic Diagram
February 2022,07/02/2022,15/04/2022,Limited,Exodia the Forbidden One
February 2022,07/02/2022,15/04/2022,Limited,Fairy Tail - Snow
February 2022,07/02/2022,15/04/2022,Limited,Final Countdown
February 2022,07/02/2022,15/04/2022,Limited,Fire Formation - Tenki
February 2022,07/02/2022,15/04/2022,Limited,Foolish Burial
February 2022,07/02/2022,15/04/2022,Limited,Gateway of the Six
February 2022,07/02/2022,15/04/2022,Limited,Gem-Knight Master Diamond
February 2022,07/02/2022,15/04/2022,Limited,Genex Ally Birdman
February 2022,07/02/2022,15/04/2022,Limited,Gold Sarcophagus
February 2022,07/02/2022,15/04/2022,Limited,Harpie's Feather Duster
February 2022,07/02/2022,15/04/2022,Limited,Infernity Archfiend
February 2022,07/02/2022,15/04/2022,Limited,Infernity Launcher
February 2022,07/02/2022,15/04/2022,Limited,Instant Fusion
February 2022,07/02/2022,15/04/2022,Limited,Into the Void
February 2022,07/02/2022,15/04/2022,Limited,Left Arm of the Forbidden One
February 2022,07/02/2022,15/04/2022,Limited,Left Leg of the Forbidden One
February 2022,07/02/2022,15/04/2022,Limited,Lunalight Tiger
February 2022,07/02/2022,15/04/2022,Limited,Lyrilusc - Recital Starling
February 2022,07/02/2022,15/04/2022,Limited,Macro Cosmos
February 2022,07/02/2022,15/04/2022,Limited,Magical Explosion
February 2022,07/02/2022,15/04/2022,Limited,Magical Mid-Breaker Field
February 2022,07/02/2022,15/04/2022,Limited,Metaverse
February 2022,07/02/2022,15/04/2022,Limited,Mind Control
February 2022,07/02/2022,15/04/2022,Limited,Miscellaneousaurus
February 2022,07/02/2022,15/04/2022,Limited,Monster Gate
February 2022,07/02/2022,15/04/2022,Limited,Monster Reborn
February 2022,07/02/2022,15/04/2022,Limited,Morphing Jar
February 2022,07/02/2022,15/04/2022,Limited,Night Assailant
February 2022,07/02/2022,15/04/2022,Limited,One Day of Peace
February 2022,07/02/2022,15/04/2022,Limited,One for One
February 2022,07/02/2022,15/04/2022,Limited,Phantom Skyblaster
February 2022,07/02/2022,15/04/2022,Limited,Pot of Desires
February 2022,07/02/2022,15/04/2022,Limited,Prank-Kids Meow-Meow-Mu
February 2022,07/02/2022,15/04/2022,Limited,PSY-Framelord Omega
February 2022,07/02/2022,15/04/2022,Limited,Reasoning
February 2022,07/02/2022,15/04/2022,Limited,Red Reboot
February 2022,07/02/2022,15/04/2022,Limited,Reinforcement of the Army
February 2022,07/02/2022,15/04/2022,Limited,Right Arm of the Forbidden One
February 2022,07/02/2022,15/04/2022,Limited,Right Leg of the Forbidden One
February 2022,07/02/2022,15/04/2022,Limited,Salamangreat Gazelle
February 2022,07/02/2022,15/04/2022,Limited,Salamangreat Miragestallio
February 2022,07/02/2022,15/04/2022,Limited,Sekka's Light
February 2022,07/02/2022,15/04/2022,Limited,Servant of Endymion
February 2022,07/02/2022,15/04/2022,Limited,Set Rotation
February 2022,07/02/2022,15/04/2022,Limited,Sky Striker Mecha - Hornet Drones
February 2022,07/02/2022,15/04/2022,Limited,Sky Striker Mecha Modules - Multirole
February 2022,07/02/2022,15/04/2022,Limited,Sky Striker Mobilize - Engage!
February 2022,07/02/2022,15/04/2022,Limited,Slash Draw
February 2022,07/02/2022,15/04/2022,Limited,Speedroid Terrortop
February 2022,07/02/2022,15/04/2022,Limited,SPYRAL Quik-Fix
February 2022,07/02/2022,15/04/2022,Limited,SPYRAL Resort
February 2022,07/02/2022,15/04/2022,Limited,Striker Dragon
February 2022,07/02/2022,15/04/2022,Limited,T.G. Hyper Librarian
February 2022,07/02/2022,15/04/2022,Limited,"Tempest, Dragon Ruler of Storms"
February 2022,07/02/2022,15/04/2022,Limited,Terraforming
February 2022,07/02/2022,15/04/2022,Limited,Trickstar Light Stage
February 2022,07/02/2022,15/04/2022,Limited,"Trishula, Dragon of the Ice Barrier"
February 2022,07/02/2022,15/04/2022,Limited,"True King Lithosagym, the Disaster"
February 2022,07/02/2022,15/04/2022,Limited,Upstart Goblin
February 2022,07/02/2022,15/04/2022,Limited,Wall of Revealing Light
February 2022,07/02/2022,15/04/2022,Limited,White Dragon Wyverburster
February 2022,07/02/2022,15/04/2022,Limited,Zoodiac Ratpier
February 2022,07/02/2022,15/04/2022,Semi-Limited,A Hero Lives
February 2022,07/02/2022,15/04/2022,Semi-Limited,Destiny HERO - Malicious
February 2022,07/02/2022,15/04/2022,Semi-Limited,Fusion Destiny
February 2022,07/02/2022,15/04/2022,Semi-Limited,Nadir Servant
February 2022,07/02/2022,15/04/2022,Semi-Limited,Salamangreat Circle
February 2022,07/02/2022,15/04/2022,Semi-Limited,Scapegoat
February 2022,07/02/2022,15/04/2022,Released,Danger! Nessie!
February 2022,07/02/2022,15/04/2022,Released,Emergency Teleport
February 2022,07/02/2022,15/04/2022,Released,Performapal Skullcrobat Joker
February 2022,07/02/2022,15/04/2022,Released,Raigeki
February 2022,07/02/2022,15/04/2022,Released,Red-Eyes Darkness Metal Dragon
February 2022,07/02/2022,15/04/2022,Released,Skill Drain
May 2022,23/05/2022,25/12/2022,Forbidden,Ancient Fairy Dragon
May 2022,23/05/2022,25/12/2022,Forbidden,Archnemeses Protos
May 2022,23/05/2022,25/12/2022,Forbidden,Blackwing - Gofu the Vague Shadow
May 2022,23/05/2022,25/12/2022,Forbidden,Blackwing - Steam the Cloak
May 2022,23/05/2022,25/12/2022,Forbidden,"Blaster, Dragon Ruler of Infernos"
May 2022,23/05/2022,25/12/2022,Forbidden,Block Dragon
May 2022,23/05/2022,25/12/2022,Forbidden,Brilliant Fusion
May 2022,23/05/2022,25/12/2022,Forbidden,Butterfly Dagger - Elma
May 2022,23/05/2022,25/12/2022,Forbidden,Card of Safe Return
May 2022,23/05/2022,25/12/2022,Forbidden,Chicken Game
May 2022,23/05/2022,25/12/2022,Forbidden,Cold Wave
May 2022,23/05/2022,25/12/2022,Forbidden,Confiscation
May 2022,23/05/2022,25/12/2022,Forbidden,Cyber Jar
May 2022,23/05/2022,25/12/2022,Forbidden,Dandylion
May 2022,23/05/2022,25/12/2022,Forbidden,Delinquent Duo
May 2022,23/05/2022,25/12/2022,Forbidden,"Denglong, First of the Yang Zing"
May 2022,23/05/2022,25/12/2022,Forbidden,Dimension Fusion
May 2022,23/05/2022,25/12/2022,Forbidden,Djinn Releaser of Rituals
May 2022,23/05/2022,25/12/2022,Forbidden,Eclipse Wyvern
May 2022,23/05/2022,25/12/2022,Forbidden,Elder Entity Norden
May 2022,23/05/2022,25/12/2022,Forbidden,Eva
May 2022,23/05/2022,25/12/2022,Forbidden,Fiber Jar
May 2022,23/05/2022,25/12/2022,Forbidden,Fishborg Blaster
May 2022,23/05/2022,25/12/2022,Forbidden,Giant Trunade
May 2022,23/05/2022,25/12/2022,Forbidden,Glow-Up Bulb
May 2022,23/05/2022,25/12/2022,Forbidden,Graceful Charity
May 2022,23/05/2022,25/12/2022,Forbidden,Grinder Golem
May 2022,23/05/2022,25/12/2022,Forbidden,Guardragon Agarpain
May 2022,23/05/2022,25/12/2022,Forbidden,Guardragon Elpy
May 2022,23/05/2022,25/12/2022,Forbidden,Heavy Storm
May 2022,23/05/2022,25/12/2022,Forbidden,Heavymetalfoes Electrumite
May 2022,23/05/2022,25/12/2022,Forbidden,Ib the World Chalice Justiciar
May 2022,23/05/2022,25/12/2022,Forbidden,Imperial Order
May 2022,23/05/2022,25/12/2022,Forbidden,Kaiser Colosseum
May 2022,23/05/2022,25/12/2022,Forbidden,Knightmare Goblin
May 2022,23/05/2022,25/12/2022,Forbidden,Knightmare Mermaid
May 2022,23/05/2022,25/12/2022,Forbidden,Last Turn
May 2022,23/05/2022,25/12/2022,Forbidden,Last Will
May 2022,23/05/2022,25/12/2022,Forbidden,Lavalval Chain
May 2022,23/05/2022,25/12/2022,Forbidden,Level Eater
May 2022,23/05/2022,25/12/2022,Forbidden,Linkross
May 2022,23/05/2022,25/12/2022,Forbidden,M-X-Saber Invoker
May 2022,23/05/2022,25/12/2022,Forbidden,Magical Scientist
May 2022,23/05/2022,25/12/2022,Forbidden,Majespecter Unicorn - Kirin
May 2022,23/05/2022,25/12/2022,Forbidden,Mass Driver
May 2022,23/05/2022,25/12/2022,Forbidden,"Master Peace, the True Dracoslaying King"
May 2022,23/05/2022,25/12/2022,Forbidden,"Maxx ""C"""
May 2022,23/05/2022,25/12/2022,Forbidden,Mecha Phantom Beast Auroradon
May 2022,23/05/2022,25/12/2022,Forbidden,Mecha Phantom Beast O-Lion
May 2022,23/05/2022,25/12/2022,Forbidden,Metamorphosis
May 2022,23/05/2022,25/12/2022,Forbidden,Mind Master
