format,date,card_name,status,card_id,pretty_url,type
TCG,2019-01-28,Gem-Knight Master Diamond,Limited,39512984,gem-knight-master-diamond-3348,
TCG,2019-01-28,Genex Ally Birdman,Limited,64034255,genex-ally-birdman-5403,
TCG,2019-01-28,Gold Sarcophagus,Limited,75500286,gold-sarcophagus-6356,
TCG,2019-01-28,"Graff, Malebranche of the Burning Abyss",Limited,20758643,graff-malebranche-of-the-burning-abyss-1783,
TCG,2019-01-28,Heavymetalfoes Electrumite,Limited,24094258,heavymetalfoes-electrumite-9077,
TCG,2019-01-28,"Ignister Prominence, the Blasting Dracoslayer",Limited,18239909,ignister-prominence-the-blasting-dracoslayer-1583,
TCG,2019-01-28,Imperial Order,Limited,61740673,imperial-order-5227,
TCG,2019-01-28,Infernity Archfiend,Limited,99177923,infernity-archfiend-8234,
TCG,2019-01-28,Infernity Launcher,Limited,66957584,infernity-launcher-5623,
TCG,2019-01-28,Inzektor Dragonfly,Limited,68184115,inzektor-dragonfly-5733,
TCG,2019-01-28,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
TCG,2019-01-28,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
TCG,2019-01-28,Macro Cosmos,Limited,30241314,macro-cosmos-2562,
TCG,2019-01-28,Magical Explosion,Limited,32723153,magical-explosion-2785,
TCG,2019-01-28,Magical Mid-Breaker Field,Limited,71650854,magical-mid-breaker-field-6021,
TCG,2019-01-28,Miscellaneousaurus,Limited,38572779,miscellaneousaurus-3272,
TCG,2019-01-28,Monster Gate,Limited,43040603,monster-gate-3672,
TCG,2019-01-28,Monster Reborn,Limited,83764719,monster-reborn-7027,
TCG,2019-01-28,Morphing Jar,Limited,33508719,morphing-jar-2843,
TCG,2019-01-28,Nekroz of Unicore,Limited,89463537,nekroz-of-unicore-7470,
TCG,2019-01-28,Night Assailant,Limited,16226786,night-assailant-1395,
TCG,2019-01-28,One Day of Peace,Limited,33782437,one-day-of-peace-2868,
TCG,2019-01-28,One for One,Limited,2295440,one-for-one-202,
TCG,2019-01-28,PSY-Framelord Omega,Limited,74586817,psy-framelord-omega-6268,
TCG,2019-01-28,Pantheism of the Monarchs,Limited,22842126,pantheism-of-the-monarchs-1964,
TCG,2019-01-28,Performage Damage Juggler,Limited,68819554,performage-damage-juggler-5784,
TCG,2019-01-28,Qliphort Scout,Limited,65518099,qliphort-scout-5522,
TCG,2019-01-28,Raigeki,Limited,12580477,raigeki-1087,
TCG,2019-01-28,Reasoning,Limited,58577036,reasoning-4982,
TCG,2019-01-28,Red-Eyes Darkness Metal Dragon,Limited,88264978,red-eyes-darkness-metal-dragon-7382,
TCG,2019-01-28,Reinforcement of the Army,Limited,32807846,reinforcement-of-the-army-2794,
TCG,2019-01-28,Rekindling,Limited,74845897,rekindling-6295,
TCG,2019-01-28,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
TCG,2019-01-28,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
TCG,2019-01-28,Ritual Beast Ulti-Cannahawk,Limited,48063985,ritual-beast-ulti-cannahawk-4102,
TCG,2019-01-28,Royal Tribute,Limited,72405967,royal-tribute-6077,
TCG,2019-01-28,SPYRAL GEAR - Drone,Limited,4474060,spyral-gear-drone-405,
TCG,2019-01-28,SPYRAL Quik-Fix,Limited,78080961,spyral-quik-fix-6565,
TCG,2019-01-28,SPYRAL Resort,Limited,54631665,spyral-resort-4656,
TCG,2019-01-28,Scapegoat,Limited,73915051,scapegoat-6212,
TCG,2019-01-28,Set Rotation,Limited,73468603,set-rotation-8558,
TCG,2019-01-28,"Shurit, Strategist of the Nekroz",Limited,90307777,shurit-strategist-of-the-nekroz-7540,
TCG,2019-01-28,Skill Drain,Limited,82732705,skill-drain-6952,
TCG,2019-01-28,Sky Striker Mecha - Hornet Drones,Limited,52340444,sky-striker-mecha-hornet-drones-9318,
TCG,2019-01-28,Slash Draw,Limited,71344451,slash-draw-9507,
TCG,2019-01-28,Solemn Judgment,Limited,41420027,solemn-judgment-3537,
TCG,2019-01-28,Solemn Warning,Limited,84749824,solemn-warning-7107,
TCG,2019-01-28,Soul Drain,Limited,73599290,soul-drain-6179,
TCG,2019-01-28,Speedroid Terrortop,Limited,81275020,speedroid-terrortop-6822,
TCG,2019-01-28,Super Polymerization,Limited,48130397,super-polymerization-4109,
TCG,2019-01-28,Symbol of Heritage,Limited,45305419,symbol-of-heritage-3862,
TCG,2019-01-28,Tour Guide From the Underworld,Limited,10802915,tour-guide-from-the-underworld-932,
TCG,2019-01-28,"Trishula, Dragon of the Ice Barrier",Limited,52687916,trishula-dragon-of-the-ice-barrier-4488,
TCG,2019-01-28,True King's Return,Limited,35125879,true-king-s-return-8343,
TCG,2019-01-28,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
TCG,2019-01-28,Wall of Revealing Light,Limited,17078030,wall-of-revealing-light-1474,
TCG,2019-01-28,Zoodiac Ratpier,Limited,78872731,zoodiac-ratpier-6629,
TCG,2019-01-28,Destiny HERO - Malicious,Semi-Limited,9411399,destiny-hero-malicious-799,
TCG,2019-01-28,"Luster Pendulum, the Dracoslayer",Semi-Limited,92746535,luster-pendulum-the-dracoslayer-7722,
TCG,2019-01-28,Necroface,Semi-Limited,28297833,necroface-2407,
TCG,2019-01-28,Terraforming,Semi-Limited,73628505,terraforming-6182,
TCG,2019-04-29,Ancient Fairy Dragon,Forbidden,25862681,ancient-fairy-dragon-2229,
TCG,2019-04-29,Astrograph Sorcerer,Forbidden,76794549,astrograph-sorcerer-8316,
TCG,2019-04-29,Blackwing - Gofu the Vague Shadow,Forbidden,9929398,blackwing-gofu-the-vague-shadow-840,
TCG,2019-04-29,"Blaster, Dragon Ruler of Infernos",Forbidden,53804307,blaster-dragon-ruler-of-infernos-4582,
TCG,2019-04-29,Butterfly Dagger - Elma,Forbidden,69243953,butterfly-dagger-elma-5823,
TCG,2019-04-29,Card of Safe Return,Forbidden,57953380,card-of-safe-return-4932,
TCG,2019-04-29,Change of Heart,Forbidden,4031928,change-of-heart-359,
TCG,2019-04-29,Chicken Game,Forbidden,67616300,chicken-game-5681,
TCG,2019-04-29,Cold Wave,Forbidden,60682203,cold-wave-5150,
TCG,2019-04-29,Confiscation,Forbidden,17375316,confiscation-1504,
TCG,2019-04-29,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
TCG,2019-04-29,Daigusto Emeral,Forbidden,581014,daigusto-emeral-55,
TCG,2019-04-29,Dandylion,Forbidden,15341821,dandylion-1319,
TCG,2019-04-29,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
TCG,2019-04-29,"Denglong, First of the Yang Zing",Forbidden,65536818,denglong-first-of-the-yang-zing-5523,
TCG,2019-04-29,Dimension Fusion,Forbidden,23557835,dimension-fusion-2029,
TCG,2019-04-29,Djinn Releaser of Rituals,Forbidden,8903700,djinn-releaser-of-rituals-754,
TCG,2019-04-29,Double Iris Magician,Forbidden,49684352,double-iris-magician-8318,
TCG,2019-04-29,Elder Entity Norden,Forbidden,17412721,elder-entity-norden-1508,
TCG,2019-04-29,Fairy Tail - Snow,Forbidden,55623480,fairy-tail-snow-4737,
TCG,2019-04-29,Fiber Jar,Forbidden,78706415,fiber-jar-6613,
TCG,2019-04-29,Firewall Dragon,Forbidden,5043010,firewall-dragon-8729,
TCG,2019-04-29,Fishborg Blaster,Forbidden,93369354,fishborg-blaster-7773,
TCG,2019-04-29,Giant Trunade,Forbidden,42703248,giant-trunade-3644,
TCG,2019-04-29,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
TCG,2019-04-29,Grinder Golem,Forbidden,75732622,grinder-golem-6373,
TCG,2019-04-29,Harpie's Feather Duster,Forbidden,18144507,harpie-s-feather-duster-1573,
TCG,2019-04-29,Heavy Storm,Forbidden,19613556,heavy-storm-1690,
TCG,2019-04-29,Kaiser Colosseum,Forbidden,35059553,kaiser-colosseum-2977,
TCG,2019-04-29,Knightmare Goblin,Forbidden,39064822,knightmare-goblin-9232,
TCG,2019-04-29,Last Turn,Forbidden,28566710,last-turn-2431,
TCG,2019-04-29,Last Will,Forbidden,85602018,last-will-7174,
TCG,2019-04-29,Lavalval Chain,Forbidden,34086406,lavalval-chain-2894,
TCG,2019-04-29,Level Eater,Forbidden,57421866,level-eater-4892,
TCG,2019-04-29,M-X-Saber Invoker,Forbidden,4423206,m-x-saber-invoker-400,
TCG,2019-04-29,Magical Scientist,Forbidden,34206604,magical-scientist-2906,
TCG,2019-04-29,Majespecter Unicorn - Kirin,Forbidden,31178212,majespecter-unicorn-kirin-2645,
TCG,2019-04-29,Makyura the Destructor,Forbidden,21593977,makyura-the-destructor-1859,
TCG,2019-04-29,Mass Driver,Forbidden,34906152,mass-driver-2964,
TCG,2019-04-29,"Master Peace, the True Dracoslaying King",Forbidden,21377582,master-peace-the-true-dracoslaying-king-8374,
TCG,2019-04-29,"Maxx ""C""",Forbidden,23434538,maxx-c-2021,
TCG,2019-04-29,Metamorphosis,Forbidden,46411259,metamorphosis-3958,
TCG,2019-04-29,Mind Master,Forbidden,96782886,mind-master-8051,
TCG,2019-04-29,Mirage of Nightmare,Forbidden,41482598,mirage-of-nightmare-3549,
TCG,2019-04-29,Morphing Jar #2,Forbidden,79106360,morphing-jar-2-6640,
TCG,2019-04-29,Number 16: Shock Master,Forbidden,54719828,number-16-shock-master-4663,
TCG,2019-04-29,Number 42: Galaxy Tomahawk,Forbidden,10389142,number-42-galaxy-tomahawk-898,
TCG,2019-04-29,Number 86: Heroic Champion - Rhongomyniad,Forbidden,63504681,number-86-heroic-champion-rhongomyniad-5364,
TCG,2019-04-29,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden,58820923,number-95-galaxy-eyes-dark-matter-dragon-5002,
TCG,2019-04-29,Painful Choice,Forbidden,74191942,painful-choice-6240,
TCG,2019-04-29,Performage Plushfire,Forbidden,7563579,performage-plushfire-646,
TCG,2019-04-29,Performapal Monkeyboard,Forbidden,17330916,performapal-monkeyboard-1501,
TCG,2019-04-29,Performapal Skullcrobat Joker,Forbidden,40318957,performapal-skullcrobat-joker-3424,
TCG,2019-04-29,Phoenixian Cluster Amaryllis,Forbidden,23558733,phoenixian-cluster-amaryllis-2030,
TCG,2019-04-29,Pot of Avarice,Forbidden,67169062,pot-of-avarice-5644,
TCG,2019-04-29,Pot of Greed,Forbidden,55144522,pot-of-greed-4698,
TCG,2019-04-29,Premature Burial,Forbidden,70828912,premature-burial-5948,
TCG,2019-04-29,Rank-Up-Magic Argent Chaos Force,Forbidden,94220427,rank-up-magic-argent-chaos-force-7840,
TCG,2019-04-29,"Redox, Dragon Ruler of Boulders",Forbidden,90411554,redox-dragon-ruler-of-boulders-7551,
TCG,2019-04-29,Return from the Different Dimension,Forbidden,27174286,return-from-the-different-dimension-2324,
TCG,2019-04-29,Royal Oppression,Forbidden,93016201,royal-oppression-7741,
TCG,2019-04-29,Samsara Lotus,Forbidden,5592689,samsara-lotus-494,
TCG,2019-04-29,Self-Destruct Button,Forbidden,57585212,self-destruct-button-4903,
TCG,2019-04-29,Sixth Sense,Forbidden,3280747,sixth-sense-295,
TCG,2019-04-29,Snatch Steal,Forbidden,45986603,snatch-steal-3918,
TCG,2019-04-29,Soul Charge,Forbidden,54447022,soul-charge-4632,
TCG,2019-04-29,Spellbook of Judgment,Forbidden,46448938,spellbook-of-judgment-3960,
TCG,2019-04-29,Substitoad,Forbidden,20663556,substitoad-1775,
TCG,2019-04-29,Summon Sorceress,Forbidden,61665245,summon-sorceress-9103,
TCG,2019-04-29,Super Rejuvenation,Forbidden,27770341,super-rejuvenation-2363,
TCG,2019-04-29,Supreme King Dragon Starving Venom,Forbidden,43387895,supreme-king-dragon-starving-venom-8455,
TCG,2019-04-29,Tellarknight Ptolemaeus,Forbidden,18326736,tellarknight-ptolemaeus-1592,
TCG,2019-04-29,"Tempest, Dragon Ruler of Storms",Forbidden,89399912,tempest-dragon-ruler-of-storms-7466,
TCG,2019-04-29,That Grass Looks Greener,Forbidden,11110587,that-grass-looks-greener-961,
TCG,2019-04-29,The Forceful Sentry,Forbidden,42829885,the-forceful-sentry-3653,
TCG,2019-04-29,The Phantom Knights' Rank-Up-Magic Launch,Forbidden,3298689,the-phantom-knights-rank-up-magic-launch-297,
TCG,2019-04-29,The Tyrant Neptune,Forbidden,88071625,the-tyrant-neptune-7365,
TCG,2019-04-29,"Tidal, Dragon Ruler of Waterfalls",Forbidden,26400609,tidal-dragon-ruler-of-waterfalls-2268,
TCG,2019-04-29,Time Seal,Forbidden,35316708,time-seal-2996,
TCG,2019-04-29,Topologic Gumblar Dragon,Forbidden,22593417,topologic-gumblar-dragon-9361,
TCG,2019-04-29,Trap Dustshoot,Forbidden,64697231,trap-dustshoot-5460,
TCG,2019-04-29,Tribe-Infecting Virus,Forbidden,33184167,tribe-infecting-virus-2818,
TCG,2019-04-29,"True King Lithosagym, the Disaster",Forbidden,30539496,true-king-lithosagym-the-disaster-2593,
TCG,2019-04-29,Ultimate Offering,Forbidden,80604092,ultimate-offering-6761,
TCG,2019-04-29,Vanity's Emptiness,Forbidden,5851097,vanity-s-emptiness-515,
TCG,2019-04-29,Victory Dragon,Forbidden,44910027,victory-dragon-3827,
TCG,2019-04-29,Wind-Up Carrier Zenmaity,Forbidden,81122844,wind-up-carrier-zenmaity-6808,
TCG,2019-04-29,Yata-Garasu,Forbidden,3078576,yata-garasu-279,
TCG,2019-04-29,Zoodiac Broadbull,Forbidden,85115440,zoodiac-broadbull-8349,
TCG,2019-04-29,Zoodiac Drident,Forbidden,48905153,zoodiac-drident-4173,
TCG,2019-04-29,A Hero Lives,Limited,8949584,a-hero-lives-757,
TCG,2019-04-29,Armageddon Knight,Limited,28985331,armageddon-knight-2458,
TCG,2019-04-29,"Beatrice, Lady of the Eternal",Limited,27552504,beatrice-lady-of-the-eternal-2349,
TCG,2019-04-29,Book of Moon,Limited,14087893,book-of-moon-1206,
TCG,2019-04-29,Brilliant Fusion,Limited,7394770,brilliant-fusion-634,
TCG,2019-04-29,Card Destruction,Limited,72892473,card-destruction-6117,
TCG,2019-04-29,Chain Strike,Limited,91623717,chain-strike-7641,
TCG,2019-04-29,Chaos Emperor Dragon - Envoy of the End,Limited,82301904,chaos-emperor-dragon-envoy-of-the-end-6915,
TCG,2019-04-29,"Cir, Malebranche of the Burning Abyss",Limited,57143342,cir-malebranche-of-the-burning-abyss-4872,
TCG,2019-04-29,Cyber-Stein,Limited,69015963,cyber-stein-5797,
TCG,2019-04-29,Dark Armed Dragon,Limited,65192027,dark-armed-dragon-5492,
TCG,2019-04-29,Dark Grepher,Limited,14536035,dark-grepher-1244,
TCG,2019-04-29,Dark Hole,Limited,53129443,dark-hole-4525,
TCG,2019-04-29,Deep Sea Diva,Limited,78868119,deep-sea-diva-6627,
TCG,2019-04-29,"Dewloren, Tiger King of the Ice Barrier",Limited,70583986,dewloren-tiger-king-of-the-ice-barrier-5932,
TCG,2019-04-29,Dimensional Fissure,Limited,81674782,dimensional-fissure-6856,
TCG,2019-04-29,"Dinomight Knight, the True Dracofighter",Limited,58984738,dinomight-knight-the-true-dracofighter-8340,
TCG,2019-04-29,Divine Wind of Mist Valley,Limited,15854426,divine-wind-of-mist-valley-1362,
TCG,2019-04-29,Draco Face-Off,Limited,14733538,draco-face-off-1260,
TCG,2019-04-29,Ehther the Heavenly Monarch,Limited,96570609,ehther-the-heavenly-monarch-8035,
TCG,2019-04-29,El Shaddoll Construct,Limited,20366274,el-shaddoll-construct-1746,
TCG,2019-04-29,Elemental HERO Stratos,Limited,40044918,elemental-hero-stratos-3400,
TCG,2019-04-29,Emergency Teleport,Limited,67723438,emergency-teleport-5689,
TCG,2019-04-29,Evigishki Gustkraken,Limited,45222299,evigishki-gustkraken-3856,
TCG,2019-04-29,Evigishki Mind Augus,Limited,11877465,evigishki-mind-augus-1028,
TCG,2019-04-29,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
TCG,2019-04-29,Final Countdown,Limited,95308449,final-countdown-7936,
TCG,2019-04-29,Foolish Burial,Limited,81439173,foolish-burial-6837,
TCG,2019-04-29,Gateway of the Six,Limited,27970830,gateway-of-the-six-2379,
TCG,2019-04-29,Gem-Knight Master Diamond,Limited,39512984,gem-knight-master-diamond-3348,
TCG,2019-04-29,Genex Ally Birdman,Limited,64034255,genex-ally-birdman-5403,
TCG,2019-04-29,Gold Sarcophagus,Limited,75500286,gold-sarcophagus-6356,
TCG,2019-04-29,"Graff, Malebranche of the Burning Abyss",Limited,20758643,graff-malebranche-of-the-burning-abyss-1783,
TCG,2019-04-29,Heavymetalfoes Electrumite,Limited,24094258,heavymetalfoes-electrumite-9077,
TCG,2019-04-29,"Ignister Prominence, the Blasting Dracoslayer",Limited,18239909,ignister-prominence-the-blasting-dracoslayer-1583,
TCG,2019-04-29,Imperial Order,Limited,61740673,imperial-order-5227,
TCG,2019-04-29,Infernity Archfiend,Limited,99177923,infernity-archfiend-8234,
TCG,2019-04-29,Infernity Launcher,Limited,66957584,infernity-launcher-5623,
TCG,2019-04-29,Inzektor Dragonfly,Limited,68184115,inzektor-dragonfly-5733,
TCG,2019-04-29,Lady Debug,Limited,16188701,lady-debug-9140,
TCG,2019-04-29,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
TCG,2019-04-29,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
TCG,2019-04-29,Macro Cosmos,Limited,30241314,macro-cosmos-2562,
TCG,2019-04-29,Magical Explosion,Limited,32723153,magical-explosion-2785,
TCG,2019-04-29,Magical Mid-Breaker Field,Limited,71650854,magical-mid-breaker-field-6021,
TCG,2019-04-29,Monster Gate,Limited,43040603,monster-gate-3672,
TCG,2019-04-29,Monster Reborn,Limited,83764719,monster-reborn-7027,
TCG,2019-04-29,Morphing Jar,Limited,33508719,morphing-jar-2843,
TCG,2019-04-29,Nekroz of Unicore,Limited,89463537,nekroz-of-unicore-7470,
TCG,2019-04-29,Night Assailant,Limited,16226786,night-assailant-1395,
TCG,2019-04-29,One Day of Peace,Limited,33782437,one-day-of-peace-2868,
TCG,2019-04-29,One for One,Limited,2295440,one-for-one-202,
TCG,2019-04-29,PSY-Framelord Omega,Limited,74586817,psy-framelord-omega-6268,
TCG,2019-04-29,Pantheism of the Monarchs,Limited,22842126,pantheism-of-the-monarchs-1964,
TCG,2019-04-29,Performage Damage Juggler,Limited,68819554,performage-damage-juggler-5784,
TCG,2019-04-29,Phantom Skyblaster,Limited,12958919,phantom-skyblaster-1114,
TCG,2019-04-29,Qliphort Scout,Limited,65518099,qliphort-scout-5522,
TCG,2019-04-29,Raigeki,Limited,12580477,raigeki-1087,
TCG,2019-04-29,Reasoning,Limited,58577036,reasoning-4982,
TCG,2019-04-29,Red-Eyes Darkness Metal Dragon,Limited,88264978,red-eyes-darkness-metal-dragon-7382,
TCG,2019-04-29,Reinforcement of the Army,Limited,32807846,reinforcement-of-the-army-2794,
TCG,2019-04-29,Rekindling,Limited,74845897,rekindling-6295,
TCG,2019-04-29,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
TCG,2019-04-29,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
TCG,2019-04-29,Ritual Beast Ulti-Cannahawk,Limited,48063985,ritual-beast-ulti-cannahawk-4102,
TCG,2019-04-29,Royal Tribute,Limited,72405967,royal-tribute-6077,
TCG,2019-04-29,SPYRAL GEAR - Drone,Limited,4474060,spyral-gear-drone-405,
TCG,2019-04-29,SPYRAL Quik-Fix,Limited,78080961,spyral-quik-fix-6565,
TCG,2019-04-29,SPYRAL Resort,Limited,54631665,spyral-resort-4656,
TCG,2019-04-29,Scapegoat,Limited,73915051,scapegoat-6212,
TCG,2019-04-29,Set Rotation,Limited,73468603,set-rotation-8558,
TCG,2019-04-29,"Shurit, Strategist of the Nekroz",Limited,90307777,shurit-strategist-of-the-nekroz-7540,
TCG,2019-04-29,Skill Drain,Limited,82732705,skill-drain-6952,
TCG,2019-04-29,Sky Striker Ace - Kagari,Limited,63288573,sky-striker-ace-kagari-9324,
TCG,2019-04-29,Sky Striker Mecha - Hornet Drones,Limited,52340444,sky-striker-mecha-hornet-drones-9318,
TCG,2019-04-29,Slash Draw,Limited,71344451,slash-draw-9507,
TCG,2019-04-29,Solemn Judgment,Limited,41420027,solemn-judgment-3537,
TCG,2019-04-29,Solemn Warning,Limited,84749824,solemn-warning-7107,
TCG,2019-04-29,Soul Drain,Limited,73599290,soul-drain-6179,
TCG,2019-04-29,Speedroid Terrortop,Limited,81275020,speedroid-terrortop-6822,
TCG,2019-04-29,Symbol of Heritage,Limited,45305419,symbol-of-heritage-3862,
TCG,2019-04-29,Tour Guide From the Underworld,Limited,10802915,tour-guide-from-the-underworld-932,
TCG,2019-04-29,"Trishula, Dragon of the Ice Barrier",Limited,52687916,trishula-dragon-of-the-ice-barrier-4488,
TCG,2019-04-29,True King's Return,Limited,35125879,true-king-s-return-8343,
TCG,2019-04-29,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
TCG,2019-04-29,Wall of Revealing Light,Limited,17078030,wall-of-revealing-light-1474,
TCG,2019-04-29,Zoodiac Ratpier,Limited,78872731,zoodiac-ratpier-6629,
TCG,2019-04-29,Destiny HERO - Malicious,Semi-Limited,9411399,destiny-hero-malicious-799,
TCG,2019-04-29,"Luster Pendulum, the Dracoslayer",Semi-Limited,92746535,luster-pendulum-the-dracoslayer-7722,
TCG,2019-04-29,Necroface,Semi-Limited,28297833,necroface-2407,
TCG,2019-04-29,Super Polymerization,Semi-Limited,48130397,super-polymerization-4109,
TCG,2019-04-29,Terraforming,Semi-Limited,73628505,terraforming-6182,
TCG,2019-07-15,Ancient Fairy Dragon,Forbidden,25862681,ancient-fairy-dragon-2229,
TCG,2019-07-15,Astrograph Sorcerer,Forbidden,76794549,astrograph-sorcerer-8316,
TCG,2019-07-15,Blackwing - Gofu the Vague Shadow,Forbidden,9929398,blackwing-gofu-the-vague-shadow-840,
TCG,2019-07-15,"Blaster, Dragon Ruler of Infernos",Forbidden,53804307,blaster-dragon-ruler-of-infernos-4582,
TCG,2019-07-15,Butterfly Dagger - Elma,Forbidden,69243953,butterfly-dagger-elma-5823,
TCG,2019-07-15,Card of Safe Return,Forbidden,57953380,card-of-safe-return-4932,
TCG,2019-07-15,Change of Heart,Forbidden,4031928,change-of-heart-359,
TCG,2019-07-15,Chicken Game,Forbidden,67616300,chicken-game-5681,
TCG,2019-07-15,Cold Wave,Forbidden,60682203,cold-wave-5150,
TCG,2019-07-15,Confiscation,Forbidden,17375316,confiscation-1504,
TCG,2019-07-15,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
TCG,2019-07-15,Dandylion,Forbidden,15341821,dandylion-1319,
TCG,2019-07-15,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
TCG,2019-07-15,"Denglong, First of the Yang Zing",Forbidden,65536818,denglong-first-of-the-yang-zing-5523,
TCG,2019-07-15,Dimension Fusion,Forbidden,23557835,dimension-fusion-2029,
